case_id,family,n,seed,oracle_valid,oracle_reason,distinct_values,upper_ok,lower_ok,algorithm,run_index,time_ns,sorted_correct,error
incremental_valid_n16_003,incremental_valid,16,20276613,True,,True,True,True,sort_plus_laminarity_check,5,11958,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,python_sort,1,1333,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,python_sort,2,875,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,python_sort,3,834,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,python_sort,4,834,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,python_sort,5,791,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,merge_sort,1,19917,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,merge_sort,2,18792,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,merge_sort,3,18667,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,merge_sort,4,18542,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,merge_sort,5,18500,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,quick_sort,1,14250,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,quick_sort,2,12500,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,quick_sort,3,11875,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,quick_sort,4,11541,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,quick_sort,5,11334,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,sort_plus_laminarity_check,1,36625,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,sort_plus_laminarity_check,2,34417,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,sort_plus_laminarity_check,3,33958,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,sort_plus_laminarity_check,4,34125,True,
incremental_valid_n32_001,incremental_valid,32,20292611,True,,True,True,True,sort_plus_laminarity_check,5,34000,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,python_sort,1,1250,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,python_sort,2,1042,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,python_sort,3,1000,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,python_sort,4,958,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,python_sort,5,833,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,merge_sort,1,19750,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,merge_sort,2,18916,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,merge_sort,3,18792,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,merge_sort,4,18834,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,merge_sort,5,18792,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,quick_sort,1,14125,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,quick_sort,2,12500,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,quick_sort,3,11875,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,quick_sort,4,11417,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,quick_sort,5,11167,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,sort_plus_laminarity_check,1,36208,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,sort_plus_laminarity_check,2,34584,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,sort_plus_laminarity_check,3,34333,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,sort_plus_laminarity_check,4,34167,True,
incremental_valid_n32_002,incremental_valid,32,20292612,True,,True,True,True,sort_plus_laminarity_check,5,34250,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,python_sort,1,1458,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,python_sort,2,1167,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,python_sort,3,1000,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,python_sort,4,959,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,python_sort,5,917,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,merge_sort,1,20291,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,merge_sort,2,19583,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,merge_sort,3,19291,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,merge_sort,4,19208,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,merge_sort,5,19167,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,quick_sort,1,13916,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,quick_sort,2,12583,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,quick_sort,3,11916,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,quick_sort,4,11708,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,quick_sort,5,11292,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,sort_plus_laminarity_check,1,37209,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,sort_plus_laminarity_check,2,35917,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,sort_plus_laminarity_check,3,35375,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,sort_plus_laminarity_check,4,35375,True,
incremental_valid_n32_003,incremental_valid,32,20292613,True,,True,True,True,sort_plus_laminarity_check,5,35125,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,python_sort,1,2833,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,python_sort,2,2167,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,python_sort,3,1792,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,python_sort,4,1625,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,python_sort,5,1459,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,merge_sort,1,41750,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,merge_sort,2,41042,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,merge_sort,3,40792,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,merge_sort,4,40334,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,merge_sort,5,40125,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,quick_sort,1,27167,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,quick_sort,2,25209,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,quick_sort,3,23875,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,quick_sort,4,22709,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,quick_sort,5,22209,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,sort_plus_laminarity_check,1,112916,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,sort_plus_laminarity_check,2,106625,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,sort_plus_laminarity_check,3,106167,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,sort_plus_laminarity_check,4,105958,True,
incremental_valid_n64_001,incremental_valid,64,20324611,True,,True,True,True,sort_plus_laminarity_check,5,106083,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,python_sort,1,2667,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,python_sort,2,2083,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,python_sort,3,1833,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,python_sort,4,1708,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,python_sort,5,1666,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,merge_sort,1,41125,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,merge_sort,2,40583,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,merge_sort,3,40334,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,merge_sort,4,40166,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,merge_sort,5,40083,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,quick_sort,1,23291,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,quick_sort,2,22000,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,quick_sort,3,21250,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,quick_sort,4,20750,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,quick_sort,5,20625,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,sort_plus_laminarity_check,1,112625,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,sort_plus_laminarity_check,2,108208,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,sort_plus_laminarity_check,3,106792,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,sort_plus_laminarity_check,4,106709,True,
incremental_valid_n64_002,incremental_valid,64,20324612,True,,True,True,True,sort_plus_laminarity_check,5,106375,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,python_sort,1,2625,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,python_sort,2,1958,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,python_sort,3,1792,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,python_sort,4,1708,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,python_sort,5,1583,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,merge_sort,1,42209,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,merge_sort,2,41250,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,merge_sort,3,41083,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,merge_sort,4,41083,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,merge_sort,5,40959,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,quick_sort,1,26125,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,quick_sort,2,24083,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,quick_sort,3,23125,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,quick_sort,4,22625,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,quick_sort,5,22416,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,sort_plus_laminarity_check,1,112500,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,sort_plus_laminarity_check,2,107208,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,sort_plus_laminarity_check,3,106833,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,sort_plus_laminarity_check,4,106542,True,
incremental_valid_n64_003,incremental_valid,64,20324613,True,,True,True,True,sort_plus_laminarity_check,5,106542,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,python_sort,1,5459,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,python_sort,2,4167,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,python_sort,3,3709,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,python_sort,4,3583,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,python_sort,5,3417,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,merge_sort,1,87334,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,merge_sort,2,86875,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,merge_sort,3,86500,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,merge_sort,4,86042,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,merge_sort,5,88875,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,quick_sort,1,53584,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,quick_sort,2,51042,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,quick_sort,3,49542,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,quick_sort,4,48791,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,quick_sort,5,48250,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,sort_plus_laminarity_check,1,387375,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,sort_plus_laminarity_check,2,382167,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,sort_plus_laminarity_check,3,381500,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,sort_plus_laminarity_check,4,381125,True,
incremental_valid_n128_001,incremental_valid,128,20388611,True,,True,True,True,sort_plus_laminarity_check,5,381167,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,python_sort,1,5041,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,python_sort,2,4041,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,python_sort,3,3625,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,python_sort,4,3375,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,python_sort,5,3167,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,merge_sort,1,91458,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,merge_sort,2,87625,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,merge_sort,3,87042,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,merge_sort,4,87042,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,merge_sort,5,86958,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,quick_sort,1,54958,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,quick_sort,2,51542,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,quick_sort,3,49958,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,quick_sort,4,49042,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,quick_sort,5,48666,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,sort_plus_laminarity_check,1,383250,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,sort_plus_laminarity_check,2,381667,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,sort_plus_laminarity_check,3,381208,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,sort_plus_laminarity_check,4,383750,True,
incremental_valid_n128_002,incremental_valid,128,20388612,True,,True,True,True,sort_plus_laminarity_check,5,382875,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,python_sort,1,5083,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,python_sort,2,4125,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,python_sort,3,3750,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,python_sort,4,3500,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,python_sort,5,3292,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,merge_sort,1,87750,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,merge_sort,2,86333,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,merge_sort,3,85875,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,merge_sort,4,86000,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,merge_sort,5,86583,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,quick_sort,1,58417,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,quick_sort,2,54542,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,quick_sort,3,52792,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,quick_sort,4,52084,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,quick_sort,5,51458,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,sort_plus_laminarity_check,1,384958,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,sort_plus_laminarity_check,2,385125,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,sort_plus_laminarity_check,3,381875,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,sort_plus_laminarity_check,4,381500,True,
incremental_valid_n128_003,incremental_valid,128,20388613,True,,True,True,True,sort_plus_laminarity_check,5,381625,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,python_sort,1,9375,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,python_sort,2,7958,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,python_sort,3,7000,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,python_sort,4,6584,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,python_sort,5,6250,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,merge_sort,1,187333,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,merge_sort,2,185250,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,merge_sort,3,180333,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,merge_sort,4,179041,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,merge_sort,5,179416,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,quick_sort,1,111333,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,quick_sort,2,107292,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,quick_sort,3,105292,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,quick_sort,4,104208,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,quick_sort,5,103500,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,sort_plus_laminarity_check,1,1489875,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,sort_plus_laminarity_check,2,1449375,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,sort_plus_laminarity_check,3,1441459,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,sort_plus_laminarity_check,4,1442416,True,
incremental_valid_n256_001,incremental_valid,256,20516611,True,,True,True,True,sort_plus_laminarity_check,5,1443959,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,python_sort,1,10125,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,python_sort,2,8792,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,python_sort,3,7625,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,python_sort,4,7208,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,python_sort,5,6958,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,merge_sort,1,197333,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,merge_sort,2,193625,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,merge_sort,3,180375,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,merge_sort,4,179292,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,merge_sort,5,180917,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,quick_sort,1,116583,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,quick_sort,2,114208,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,quick_sort,3,108917,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,quick_sort,4,107625,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,quick_sort,5,106959,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,sort_plus_laminarity_check,1,1475958,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,sort_plus_laminarity_check,2,1474209,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,sort_plus_laminarity_check,3,1472042,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,sort_plus_laminarity_check,4,1471875,True,
incremental_valid_n256_002,incremental_valid,256,20516612,True,,True,True,True,sort_plus_laminarity_check,5,1469500,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,python_sort,1,10291,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,python_sort,2,8334,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,python_sort,3,7500,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,python_sort,4,7083,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,python_sort,5,6875,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,merge_sort,1,198458,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,merge_sort,2,193292,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,merge_sort,3,184292,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,merge_sort,4,182709,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,merge_sort,5,181667,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,quick_sort,1,141125,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,quick_sort,2,117917,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,quick_sort,3,118333,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,quick_sort,4,112541,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,quick_sort,5,108167,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,sort_plus_laminarity_check,1,1481292,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,sort_plus_laminarity_check,2,1446792,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,sort_plus_laminarity_check,3,1442250,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,sort_plus_laminarity_check,4,1445125,True,
incremental_valid_n256_003,incremental_valid,256,20516613,True,,True,True,True,sort_plus_laminarity_check,5,1449833,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,python_sort,1,20458,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,python_sort,2,16916,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,python_sort,3,15208,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,python_sort,4,14667,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,python_sort,5,14209,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,merge_sort,1,446625,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,merge_sort,2,407292,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,merge_sort,3,401417,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,merge_sort,4,398167,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,merge_sort,5,397416,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,quick_sort,1,255375,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,quick_sort,2,239042,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,quick_sort,3,232959,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,quick_sort,4,229667,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,quick_sort,5,227584,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,sort_plus_laminarity_check,1,6064125,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,sort_plus_laminarity_check,2,6021250,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,sort_plus_laminarity_check,3,6016875,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,sort_plus_laminarity_check,4,6014667,True,
incremental_valid_n512_001,incremental_valid,512,20772611,True,,True,True,True,sort_plus_laminarity_check,5,6009875,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,python_sort,1,18750,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,python_sort,2,15916,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,python_sort,3,14417,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,python_sort,4,13250,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,python_sort,5,12958,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,merge_sort,1,429667,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,merge_sort,2,420291,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,merge_sort,3,409084,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,merge_sort,4,406042,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,merge_sort,5,404750,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,quick_sort,1,257834,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,quick_sort,2,245750,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,quick_sort,3,238833,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,quick_sort,4,233834,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,quick_sort,5,232333,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,sort_plus_laminarity_check,1,6036208,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,sort_plus_laminarity_check,2,6025875,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,sort_plus_laminarity_check,3,6016917,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,sort_plus_laminarity_check,4,6007125,True,
incremental_valid_n512_002,incremental_valid,512,20772612,True,,True,True,True,sort_plus_laminarity_check,5,6009833,True,
