protocol_version,execution_id,case_id,case_index,family,n,seed,sequence_sha256,case_execution_position,category,upper_interval_count,lower_interval_count,total_interval_count,upper_root_count,lower_root_count,upper_nesting_count,lower_nesting_count,nesting_count,nesting_density,parented_interval_ratio,upper_max_depth,lower_max_depth,max_depth,upper_containment_pair_count,lower_containment_pair_count,containment_pair_count,containment_pair_density,upper_crossing_pair_count,lower_crossing_pair_count,total_crossing_pair_count,algorithm,paper_execution_mode,audit_execution_mode,run_index,measured_round,algorithm_position,time_ns,oracle_valid,oracle_reason,output_correct,audit_passed,error
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,1,1,1,917,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,1,1,2,3619875,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,1,1,3,7143125,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,2,2,1,3626375,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,2,2,2,7096041,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,2,2,3,666,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,3,3,1,7105959,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,3,3,2,667,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,3,3,3,3697666,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,4,4,1,958,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,4,4,2,3589334,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,4,4,3,7112875,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,5,5,1,3684625,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,5,5,2,7184166,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,5,5,3,791,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,6,6,1,7148167,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,6,6,2,708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,6,6,3,3710250,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,7,7,1,791,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,7,7,2,3633000,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,7,7,3,7171084,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,8,8,1,3660667,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,8,8,2,7170000,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,8,8,3,667,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,9,9,1,7125542,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,9,9,2,708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,9,9,3,3616333,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,10,10,1,708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,10,10,2,3585459,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,10,10,3,7124292,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,11,11,1,3659875,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,11,11,2,7113083,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,11,11,3,791,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,12,12,1,7111375,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,12,12,2,709,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,12,12,3,3683584,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,13,13,1,1166,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,13,13,2,3620708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,13,13,3,7130458,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,14,14,1,3647458,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,14,14,2,7090333,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,14,14,3,750,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,15,15,1,7111333,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,15,15,2,708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,15,15,3,3659542,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,16,16,1,750,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,16,16,2,3574625,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,16,16,3,7105084,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,17,17,1,3631375,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,17,17,2,7112333,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,17,17,3,708,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,18,18,1,7122750,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,18,18,2,709,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,18,18,3,3618125,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,19,19,1,625,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,19,19,2,3573750,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,19,19,3,7116584,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,20,20,1,3575583,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,simplified_jordan_reference,minimal,checked,20,20,2,7156292,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,flat_valid_n256_001,4,flat_valid,256,,cd095f49e534e18d8cd5be896b1d644ec58567b1e334366b4baa24a10cade754,1,strict_flat,128,127,255,128,127,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,python_sort,minimal,checked,20,20,3,667,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,1,1,1,2480208,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,python_sort,minimal,checked,1,1,2,2250,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_reference,minimal,checked,1,1,3,2281042,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,python_sort,minimal,checked,2,2,1,2125,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_reference,minimal,checked,2,2,2,2225167,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,2,2,3,2461500,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_reference,minimal,checked,3,3,1,2205959,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,3,3,2,2434583,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,python_sort,minimal,checked,3,3,3,2417,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_paper_ordinary_list,minimal,checked,4,4,1,2426542,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,python_sort,minimal,checked,4,4,2,2375,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_reference,minimal,checked,4,4,3,2223250,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,python_sort,minimal,checked,5,5,1,2416,True,,True,True,
week12_formal_sorting_v1,week12_formal_sorting_v1__run001,nested_valid_n128_001,8,nested_valid,128,,c71b70903cdc8e2d30ba2b2cfe709cb50e8806c04c7946881d8134c6e9224fce,2,nested_heavy_valid,64,63,127,1,1,63,62,125,0.984251968503937,0.984251968503937,63,62,63,2016,1953,3969,1.0,0,0,0,simplified_jordan_reference,minimal,checked,5,5,2,2243833,True,,True,True,
