run_id,case_id,case_index,family,n,seed,sequence_sha256,case_execution_position,category,upper_interval_count,lower_interval_count,total_interval_count,upper_root_count,lower_root_count,nesting_count,nesting_density,max_depth,execution_mode,record_trace,count_operations,validate_backend_commits,run_index,measured_round,mode_position,time_ns,oracle_valid,output_correct,audit_passed,error
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,1,1,1,10839042,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,1,1,2,10014417,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,1,1,3,88622792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,1,1,4,9779875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,1,1,5,11691334,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,2,2,1,9653333,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,2,2,2,87584792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,2,2,3,9953000,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,2,2,4,10281834,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,2,2,5,10705875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,3,3,1,87682875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,3,3,2,10049458,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,3,3,3,10915792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,3,3,4,13225416,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,3,3,5,10441542,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,4,4,1,9811334,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,4,4,2,10426917,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,4,4,3,10549792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,4,4,4,9800542,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,4,4,5,88704667,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,5,5,1,12401500,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,5,5,2,10682833,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,5,5,3,10015541,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,5,5,4,87956916,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,5,5,5,9629417,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,6,6,1,10730333,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,6,6,2,9784708,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,6,6,3,87620625,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,6,6,4,11274375,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,6,6,5,10271958,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,7,7,1,9817083,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,7,7,2,87321500,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,7,7,3,9828875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,7,7,4,10401958,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,7,7,5,10051750,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,8,8,1,84944292,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,8,8,2,10986667,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,8,8,3,10552542,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,8,8,4,10268667,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,8,8,5,9897500,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,9,9,1,9405209,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,9,9,2,10571125,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,9,9,3,10654167,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,9,9,4,9292875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,9,9,5,85925791,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,10,10,1,10244584,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,10,10,2,10280833,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,10,10,3,9328125,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,10,10,4,84081875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,10,10,5,9809208,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,11,11,1,10141500,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,11,11,2,9485250,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,11,11,3,83725583,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,11,11,4,9390791,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,11,11,5,9918541,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,12,12,1,9781916,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,12,12,2,84546542,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,12,12,3,9169125,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,12,12,4,10318000,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,12,12,5,10356458,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,13,13,1,83787708,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,13,13,2,9058375,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,13,13,3,10230292,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,13,13,4,10163333,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,13,13,5,9732583,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,14,14,1,9649458,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,14,14,2,9931125,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,14,14,3,10313041,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,14,14,4,9472792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,14,14,5,82868584,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,trace_only,True,False,False,15,15,1,9874417,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,instrumented,True,True,False,15,15,2,10255792,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,counters_only,False,True,False,15,15,3,9448458,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,checked,True,True,True,15,15,4,82812833,True,True,True,
week10_contamination_full_20260728,incremental_valid_n256_002,18,incremental_valid,256,20516725,94568807b8a663e2527ac0a90cef9359ccc8ba493256c1bd97458869060242c4,1,nested_heavy_valid,128,127,255,1,3,251,0.984313725490196,59,minimal,False,False,False,15,15,5,9380834,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,instrumented,True,True,False,1,1,1,4315000,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,minimal,False,False,False,1,1,2,3812083,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,trace_only,True,False,False,1,1,3,4375625,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,counters_only,False,True,False,1,1,4,3912083,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,checked,True,True,True,1,1,5,16393166,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,minimal,False,False,False,2,2,1,3870458,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,trace_only,True,False,False,2,2,2,4139875,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,counters_only,False,True,False,2,2,3,3954167,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,checked,True,True,True,2,2,4,16507125,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,instrumented,True,True,False,2,2,5,4400667,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,trace_only,True,False,False,3,3,1,4175083,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,counters_only,False,True,False,3,3,2,3847500,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,checked,True,True,True,3,3,3,16535041,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,instrumented,True,True,False,3,3,4,4309000,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,minimal,False,False,False,3,3,5,3952542,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,counters_only,False,True,False,4,4,1,3879625,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,checked,True,True,True,4,4,2,16580834,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,instrumented,True,True,False,4,4,3,4289708,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,minimal,False,False,False,4,4,4,3825083,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,trace_only,True,False,False,4,4,5,4377750,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,checked,True,True,True,5,5,1,16464084,True,True,True,
week10_contamination_full_20260728,incremental_valid_n128_002,15,incremental_valid,128,20388725,d564b7fef66e17683f688f3c786d76412ebaf1dc803c9739e8bd95641cd8c385,2,nested_heavy_valid,64,63,127,1,2,124,0.9763779527559056,27,instrumented,True,True,False,5,5,2,4282167,True,True,True,
